review_id,rating,text,created_at
705514065995,5,진작 살 걸 그랬어요 ㅠㅠ 빨리 샀으면 삶의 질이 훨씬 좋아졌을텐데…!! 여자 혼자 조립했는데 어렵지 않았어요 ! 화질과 음질이 솔직히 완전 좋지는 않지만 이 가격에 LG니까 만족스러워요 ㅎㅎ,2025-12-25T12:46:14Z
605827347411,5,남편 크리스마스 선물로 구입했는데 너무 좋아하네요. 후기에서 설명서가 어렵다고 해서 패스하고 조립했는데 어렵지않게 했습니다. 너무 좋습니다♡,2025-12-25T21:49:16Z
281724000885,5,방에 벽걸이 티비가 고장나서 이동식으로 바꿔봤어요 배송은 하루만에 왔고 설치는 주말에 애가 집와서 해줬어요 평소 조립좀 해서 금방 하대요ㅎㅎ 깔끔하고 좋아요,2025-12-14T23:17:02Z
204539457781,4,스탠바이미 보다는 많이 없어 보이긴 합니다. 그리고 직접 조립을 해야하는데 명확한 설명이 없다는게 별점 한개를 뺀 가장 큰 이유입니다. 화질은 괜찮습니다.,2025-12-21T20:41:26Z
786827163021,5,스텐바이미 사기엔 좀 부담되고 아이들 학습용으로 구매한건데 이거 거실에두고 쓰기 너무좋아요 4k라서 화질도 좋네요👍 친구 선물구매하러 또 갑니다 ~,2025-12-22T15:27:49Z
679966895264,5,우선 디자인이 너무 컴팩트하고 좋아요 공간효율도 좋고 화질도 선명하고 좋아요 집안 분위기가 업그레이드 되는것같아요 프로그램도 다양해서 볼거리가 많아서 너무 맘에 듭니다,2025-12-22T22:41:47Z
370552635941,5,엄마 폰으로 ott보는거 불편해보여서 가성비 좋길래 사줬는데 저는 스텐바이미 쓰고있어서 몰랐는데 이친구는 터치안되고 무선안되고 머리각도조절은 되나 머리가 무거운지 정밀한 조절은 잘안됨. 그럼에도 불구하고 가격적인 메리트가 모든걸 다 용서할수있음ㅋㅋ엄마가 침대에서 벗어나질못해요 매력에빠져서 ㅋㅋ티비중독됬습니다,2025-12-15T18:01:44Z
622741392982,5,서브티비로 산건데 삶의 질이 달라졌어요 ㅎㅎ 너무 좋아요 배송도 빠르고 화질도 좋아요 4k로 할까 엄청 고민하다가 서브니까 FHD로 했는데 후회안해요 완전 최고,2025-12-07T20:20:16Z
462646783735,5,"구매하면서 시행착오를 거쳤던 것들을 도움이 되고자 후기로 남겨요. <충전선은 모니터를 스탠드와 결합하기 전에> 설치 순서에 따라 조립하면 마지막에 충전선을 설치하는데 충전기 머리가 크기때문에 위에서 아래로 넣을수는 없어요. 그리고 선을 중력을 거슬러 봉안에 밑에서 위로 올리는건 어려워요. 모니터를 결합하기 전에, 스탠드를 옆으로 눕혀서 일자로 잘 편 충전선을 봉 안으로 넣으면 쉽게 됩니다. <vesa 사이즈가 작은 제품은 바로 나사로 조임> Vesa 사이즈에 따라 달리는게 다르더라구요. 부품이 많아서 고민을 많이 했는데 확실하진 않지만 작은건 띄우지 않고 바로 나사로 조이는것같아요. 맞나요? 다른 스탠드 제품 설치 동영상을 보고 따라했어요.",2025-11-18T10:55:26Z
6645343504,5,"완전 좋아요~~~~ 핸폰으로 유튜브, 넷플 보다가 이젠 편하게 보게 되었어요^^ 배송도 하루만에 오다니~~~주변에 자랑자랑~~~느좋이네요👍😊",2025-12-10T22:11:25Z
979226470856,5,이사하면서 벽걸이 를 할까하다가 안 써본 이동식을 써보자하고 구매했는데 식탁에서 식사할때도 그렇고 끌어다가 가까이서 볼수 있는 장점이 쏠쏠하네여~ 디자인 컬러도 깔끔하고 가격대비 너무 만족합니다^^,2025-12-12T10:54:43Z
398893629327,5,방에서 혼자 느긋하게 티비보고 싶어서 구매했습니다. OTT 전부 다 깔 수 있고 화면도 가로세로 전부 사용할 수 있어서 좋습니다 아주 유용하게 사용할거 같습니다 근데 선이 조금 짧아요ㅠㅠㅠ,2025-12-21T21:01:10Z
791414604001,5,너무 좋아요 너무 화질도 좋고 마음에 들어요!! 재구매각입니다,2025-12-29T20:46:14Z
93724353249,5,배송도 빠르고 화면도 크고 좋아요. 선을 연결햐야 되는지 모르고 삿지만 유용하게 잘 사용중 입니다. 생각보다 무거워서 장판에 자국이 많이남아요,2025-12-15T13:34:45Z
609597264954,5,"고민이라면 얼른 구입하세요. 어두운 방에서 핸드폰으로 보다가 시력도 나빠지고 체형도 틀어져서 고민이었는데, 신세계네요. 모니터 화면 설정으로 전문가형 어두운 곳에서 보는 모드가 있어 편안하게 시청 가능해요. 방에서만 본다면 당연히 최적화 되었어요. 그런데 이동하려면 연장줄 필수에요. 설치는 다른 분들이 올린거 참고 했어요.",2025-11-22T19:46:20Z
634786574316,4,우선 빠른배송에 설치가 어렵지않은점 깔끔한디자인에 꼭 필요한기능까지 부담없는가격에만족합니다,2025-12-23T21:22:19Z
367266427841,5,빠르게 배송 왔구요.. 조립하기 어렵지 않았고... 화면 엄청 깨끗하게 잘 나오네요.. 좋아요~~,2025-12-27T12:06:22Z
117090835433,5,화면이 선명합니다. 이동식이라 집안 어디서든 볼 수 있어서 좋아요. 스탠드는 조립하기 좀 어렵긴 합니다.,2025-12-22T14:05:24Z
866475388582,5,"배송도 빨랐고, 설치도 별로 어렵지 않았어요. 필요한 곳으로 이동할 수 있어서 좋고 바퀴도 부드럽게 잘 움직여서 편해요! 잘 산 것 같아요^^",2025-12-16T16:49:26Z
1019798178271,5,생각보다 크고 괜찮네요. 바퀴도 이동 잘되고 만족합니다.,2025-12-27T12:26:48Z
